accuracy,loss,val_accuracy,val_loss
0.9140551686286926,0.1817428022623062,0.9370351433753967,0.09935637563467026
0.9382014274597168,0.10119054466485977,0.938909649848938,0.10080814361572266
0.9399227499961853,0.09707996249198914,0.9412287473678589,0.0935705378651619
0.9411002993583679,0.09307342022657394,0.9398228526115417,0.09468334168195724
0.9416410326957703,0.09123603999614716,0.940832257270813,0.099932461977005
0.9426443576812744,0.08928317576646805,0.9388976097106934,0.10169747471809387
